Tarih,PM10,SO2,CO,NO2,NOX,NO,O3
05/01/2019 07:00:56,37.82254,3.21105,188.97,35.44265,51.93151,10.82708,
05/01/2019 06:00:56,32.72271,2.7099,229.15,45.26968,92.87126,31.04594,
05/01/2019 05:00:56,40.20864,4.62449,251.56,47.56051,75.90098,18.21659,
05/01/2019 04:00:56,42.55153,5.64143,329.46,53.8646,73.99727,13.06627,
05/01/2019 03:00:56,56.33881,7.44781,228.87,63.8083,78.52807,9.5462,
05/01/2019 02:00:56,65.77333,7.15554,735.36,70.51294,171.07571,65.27876,
05/01/2019 01:00:56,64.46271,7.74407,1006.78,98.25003,,131.02399,
05/01/2019 00:00:56,54.72797,11.67303,845.25,112.40389,364.38545,164.20122,
04/30/2019 23:00:56,47.90983,12.00521,624.67,109.51709,266.68066,102.37184,
04/30/2019 22:00:56,58.36678,30.83755,397.25,104.46876,135.32849,20.1112,
04/30/2019 21:00:56,57.37169,36.26156,477.34,108.21261,205.29727,64.08439,
04/30/2019 20:00:56,56.10898,22.03053,399.44,70.64405,,17.6033,
04/30/2019 19:00:56,62.64661,18.48076,426.23,59.58991,85.81502,17.49354,
04/30/2019 18:00:56,61.48949,26.14133,400.26,55.57763,80.76161,16.88895,
04/30/2019 17:00:56,57.68729,30.91916,421.58,59.05998,89.0907,19.90988,
04/30/2019 16:00:56,67.47186,11.93159,393.15,29.87224,39.9263,6.37325,
04/30/2019 15:00:56,54.20288,3.57206,482.53,34.32526,47.41218,8.47835,
04/30/2019 14:00:56,52.63627,8.76947,344.32,34.88395,51.35632,10.57996,
04/30/2019 13:00:56,61.17237,5.57535,345.87,31.51786,47.64959,10.29087,
04/30/2019 12:00:56,66.12814,16.22467,361.72,40.58528,69.51522,18.87833,
04/30/2019 11:00:56,72.09356,21.08321,317.44,41.08305,71.29466,19.56335,
04/30/2019 10:00:56,72.99508,26.8119,404.63,61.83862,221.81431,103.95013,
04/30/2019 09:00:56,57.25763,12.3711,606.08,60.1324,347.94289,187.66061,
04/30/2019 08:00:56,53.44746,2.4642,510.96,34.38468,88.50713,35.37168,
04/30/2019 07:00:56,63.07458,5.32699,521.62,,,,
04/30/2019 06:00:56,70.31203,5.65385,635.6,39.05897,92.58608,35.06105,
04/30/2019 05:00:56,79.95712,6.61004,673.32,45.5393,114.15723,44.74402,
04/30/2019 04:00:56,82.35542,10.81708,755.05,58.61025,164.54162,69.27251,
04/30/2019 03:00:56,85.52949,11.96131,655.55,63.55294,171.0147,69.71998,
04/30/2019 02:00:56,91.52933,8.34456,688.08,64.13549,163.07448,64.87143,
04/30/2019 01:00:56,90.24424,5.61571,1050.79,98.14458,349.39378,163.47734,
04/30/2019 00:00:56,92.76339,10.14562,748.49,105.1519,294.32691,123.41102,
04/29/2019 23:00:56,94.88525,12.85052,636.69,116.38765,365.37428,162.09171,
04/29/2019 22:00:56,103.54051,21.77286,495.38,119.1189,339.31499,144.2991,
04/29/2019 21:00:56,96.39746,10.84857,554.69,127.86613,461.97075,217.25899,
04/29/2019 20:00:56,107.71932,10.76474,306.78,87.20762,128.16518,26.39982,
04/29/2019 19:00:56,93.32203,25.59228,371.29,95.95194,186.67461,58.91535,
04/29/2019 18:00:56,127.4378,17.57513,360.9,45.35167,62.08933,10.87405,
04/29/2019 17:00:56,81.91729,9.78328,311.97,34.00994,46.0365,7.72142,
04/29/2019 16:00:56,81.36966,16.09428,290.11,37.22622,50.53289,8.64559,
04/29/2019 15:00:56,92.78083,15.45919,299.95,23.72667,33.53025,6.37732,
04/29/2019 14:00:56,93.68322,25.83665,438.07,41.15369,62.77988,13.94021,
04/29/2019 13:00:56,87.04933,22.37131,313.3,41.71442,62.56191,13.69331,
04/29/2019 12:00:56,84.91763,32.74821,365.55,48.60434,85.51707,24.35495,
04/29/2019 11:00:56,122.04133,21.80834,520.53,59.3202,118.40379,38.3133,
04/29/2019 10:00:56,81.79119,50.54669,1189.92,80.88829,391.51227,203.25456,
04/29/2019 09:00:56,78.7375,20.45655,1048.61,55.89605,375.57416,208.65344,
04/29/2019 08:00:56,59.23254,8.56321,1245.13,47.54885,242.60858,127.45629,
04/29/2019 07:00:56,59.89833,2.14665,802.0601,38.95573,113.41251,48.44969,
04/29/2019 06:00:56,58.65881,2.07259,778.55,40.64167,115.03612,48.45572,
04/29/2019 05:00:56,60.46576,3.51174,798.23,39.60044,107.62999,44.43269,
04/29/2019 04:00:56,68.60695,10.86409,836.77,46.98983,183.37801,89.04453,
04/29/2019 03:00:56,76.08433,8.24566,988.47,55.26572,222.71008,109.21164,
04/29/2019 02:00:56,78.487,13.2887,1064.19,60.97177,257.27649,128.10015,
04/29/2019 01:00:56,83.89305,52.41072,1033.03,93.50847,456.05215,236.20965,
04/29/2019 00:00:56,76.63525,62.31275,801.51,124.04311,669.32173,355.83145,
04/28/2019 23:00:56,63.04576,50.7068,743.84,111.86626,482.51455,242.37274,
04/28/2019 22:00:56,107.00881,40.54266,612.91,122.09027,533.45724,267.9167,
04/28/2019 21:00:56,40.78051,46.71175,662.39,121.45478,513.06576,255.98582,
04/28/2019 20:00:56,48.36424,45.30763,360.35,83.97893,175.61624,59.92209,
04/28/2019 19:00:56,86.02932,59.06544,366.91,95.6512,255.59807,104.37473,
04/28/2019 18:00:56,69.66746,21.75733,596.24,79.96276,183.20306,68.01242,
04/28/2019 17:00:56,44.70492,16.63402,338.76,50.49786,94.6048,28.39897,
04/28/2019 16:00:56,89.28508,38.25642,381.13,88.90217,244.77934,102.59318,
04/28/2019 15:00:56,82.4422,41.92195,416.39,57.02179,84.13947,17.62565,
04/28/2019 14:00:56,90.2095,53.25116,562.07,71.4797,125.39727,35.51158,
04/28/2019 13:00:56,107.80864,52.38899,699.74,81.39967,229.22809,96.20169,
04/28/2019 12:00:56,96.31167,122.257,893.37,101.33122,545.15263,288.95837,
04/28/2019 11:00:56,76.4178,41.25589,1166.41,79.49772,427.08503,226.5639,
04/28/2019 10:00:56,58.90661,38.18679,1276.02,65.94902,293.12745,148.01142,
04/28/2019 09:00:56,57.91814,10.18198,892.26,44.60923,176.72457,86.23192,
04/28/2019 08:00:56,55.30492,13.00043,1104.91,52.95397,249.66418,127.80358,
04/28/2019 07:00:56,55.7778,6.8686,1112.84,56.4053,205.50335,97.17788,
04/28/2019 06:00:56,51.77559,5.15491,1259.89,60.69887,203.07288,93.08169,
04/28/2019 05:00:56,50.79153,1.04189,1356.65,55.8816,175.87277,78.36356,
04/28/2019 04:00:56,52.29339,1.38871,876.6801,46.99826,128.89493,52.96653,
04/28/2019 03:00:56,56.97729,1.93377,889.53,51.17031,134.91518,54.46647,
04/28/2019 02:00:56,60.34983,4.80233,1021.82,56.49737,173.95535,76.59614,
04/28/2019 01:00:56,54.77707,20.85969,833.77,58.30336,161.70931,67.28209,
04/28/2019 00:00:56,48.34492,39.45077,603.35,79.0424,253.02579,113.41881,
04/27/2019 23:00:56,43.95397,23.71805,509.59,84.13869,222.63933,90.45447,
04/27/2019 22:00:56,39.49254,32.55168,451.1,86.21727,197.69729,72.68555,
04/27/2019 21:00:56,32.81254,31.44027,406,89.41257,245.70188,101.72797,
04/27/2019 20:00:56,25.61017,14.26085,279.72,83.72907,193.17669,71.69751,
04/27/2019 19:00:56,29.75051,41.7818,282.18,73.60163,152.52151,51.44706,
04/27/2019 18:00:56,46.16136,19.06928,258.95,68.08308,131.64917,41.5623,
04/27/2019 17:00:56,46.84559,49.44947,413.11,96.10036,320.69307,146.77045,
04/27/2019 16:00:56,30.92458,25.18559,422.4,88.67208,244.31982,102.01063,
04/27/2019 15:00:56,28.57729,2.85625,347.51,65.41082,133.58889,44.60623,
04/27/2019 14:00:56,32.32508,39.65966,399.71,75.83374,184.09033,70.77113,
04/27/2019 13:00:56,25.35068,32.40976,416.39,70.59274,216.24097,95.27432,
04/27/2019 12:00:56,38.55661,3.68914,670.59,40.80467,90.89074,33.24149,
04/27/2019 11:00:56,17.14627,14.16075,221.68,37.90297,81.83551,28.31958,
04/27/2019 10:00:56,17.51373,3.06303,199.36,19.60837,32.01134,7.7871,
04/27/2019 09:00:56,18.51362,4.11134,211.66,22.5454,26.73358,2.81739,
04/27/2019 08:00:56,13.43367,6.13006,203.46,15.12966,17.36223,1.44361,
04/27/2019 07:00:56,18.38667,5.85065,200.18,13.12588,14.69213,1.01049,
04/27/2019 06:00:56,11.8095,4.92196,193.35,11.43567,11.92897,0.5026,
04/27/2019 05:00:56,19.12492,6.07373,224.51,12.22935,13.15838,0.69487,
04/27/2019 04:00:56,19.88367,9.9548,258.13,36.26809,40.48628,2.7247,
04/27/2019 03:00:56,30.31283,7.95018,304.87,29.76092,32.67863,1.89232,
04/27/2019 02:00:56,27.75117,9.43591,370.19,53.91298,66.21957,7.7817,
04/27/2019 01:00:56,25.6465,4.06867,355.16,46.34688,51.57684,3.30829,
04/27/2019 00:00:56,21.92932,4.15515,387.41,47.357,54.60035,4.6112,
04/26/2019 23:00:56,25.7975,3.82696,324.55,29.01683,33.68657,2.94482,
04/26/2019 22:00:56,19.6195,3.10938,290.93,38.7282,55.30811,10.78359,
04/26/2019 21:00:56,23.72217,7.80737,309.79,53.73835,85.73153,20.10912,
04/26/2019 20:00:56,30.88733,7.37541,313.89,40.21318,59.62381,12.64042,
04/26/2019 19:00:56,32.1245,6.27109,279.99,38.75975,61.21332,14.52152,
04/26/2019 18:00:56,34.2245,9.50864,305.41,32.87174,54.77944,13.81136,
04/26/2019 17:00:56,59.44783,10.96598,266.87,37.36972,72.80322,23.27214,
04/26/2019 16:00:56,37.80417,9.9721,286.28,37.22823,64.4771,18.31531,
04/26/2019 15:00:56,38.05424,9.55077,288.19,29.52938,50.47138,13.33417,
04/26/2019 14:00:56,31.7995,6.22585,314.98,43.52477,89.23559,31.12387,
04/26/2019 13:00:56,27.84533,8.36929,287.37,34.14322,72.28592,25.40638,
04/26/2019 12:00:56,28.87068,10.83071,292.02,32.40415,52.2878,13.44429,
04/26/2019 11:00:56,32.14136,19.88033,284.64,32.72728,56.55345,16.02977,
04/26/2019 10:00:56,20.40067,22.82863,294.41,44.70192,83.85172,25.58096,
04/26/2019 09:00:56,19.15667,7.95813,141.75,29.54964,49.98765,12.94428,
04/26/2019 08:00:56,21.18683,4.12677,187.37,14.13159,16.40114,2.556,
04/26/2019 07:00:56,20.1665,3.57771,258.69,6.02312,7.11105,0.90024,
04/26/2019 06:00:56,20.0465,4.11036,323.75,6.62572,6.52629,0.27135,
04/26/2019 05:00:56,21.6645,3.55997,265.53,5.75799,6.14581,0.47977,
04/26/2019 04:00:56,22.23224,3.60255,265.8,5.87632,6.0894,0.40429,
04/26/2019 03:00:56,25.27867,5.23729,295.87,11.27347,12.26452,0.70478,
04/26/2019 02:00:56,28.63339,6.08216,333.31,21.51551,24.4736,1.85678,
04/26/2019 01:00:56,31.75034,6.5465,369.94,32.15433,35.47015,2.03095,
04/26/2019 00:00:56,28.52067,11.01122,405.75,53.78838,64.41305,6.88739,
04/25/2019 23:00:56,29.75259,8.3786,440.73,51.82265,58.04481,3.99019,
04/25/2019 22:00:56,32.35559,7.68541,368.57,56.40497,69.43715,8.40914,
04/25/2019 21:00:56,30.09759,8.48903,360.1,65.36642,94.92953,19.45195,
04/25/2019 20:00:56,27.65672,10.63513,309.53,50.69263,75.63139,15.96409,
04/25/2019 19:00:56,30.25345,9.42615,324.02,36.16564,64.67882,18.40863,
04/25/2019 18:00:56,32.42276,19.80715,292.86,40.56162,71.07159,20.21969,
04/25/2019 17:00:56,40.56661,36.74885,334.13,59.54255,125.71591,42.89015,
04/25/2019 16:00:56,37.92845,25.01517,308.44,50.78855,95.093,29.323,
04/25/2019 15:00:56,44.79052,39.5429,304.61,58.51984,112.67448,34.79774,
04/25/2019 14:00:56,35.24414,31.42419,316.09,56.45229,123.79722,44.26601,
04/25/2019 13:00:56,35.6419,10.60675,387.16,38.89332,78.75273,24.90259,
04/25/2019 12:00:56,38.06879,12.03969,388.8,43.29193,82.70717,25.79627,
04/25/2019 11:00:56,37.32414,24.20667,404.11,42.2603,78.0653,22.71573,
04/25/2019 10:00:56,41.45776,23.04648,599.08,53.5023,110.78733,37.26888,
04/25/2019 09:00:56,37.16069,25.21298,380.24,57.6455,112.60883,36.28022,
04/25/2019 08:00:56,33.99897,13.42822,604.46,54.23923,102.0632,31.35062,
04/25/2019 07:00:56,31.30483,7.72355,717.62,45.76129,81.30844,23.11107,
04/25/2019 06:00:56,32.54793,4.91221,595.71,34.8509,48.86626,9.1083,
04/25/2019 05:00:56,41.21638,6.44982,529.29,41.84849,58.43295,10.72337,
04/25/2019 04:00:56,42.83207,5.24794,635.62,48.35416,82.52383,22.43686,
04/25/2019 03:00:56,46.08379,4.94236,780.21,56.74978,94.89702,24.84668,
04/25/2019 02:00:56,38.08322,8.61055,781.58,61.48418,103.48955,27.3995,
04/25/2019 01:00:56,38.46414,15.9935,668.97,73.67163,104.70399,20.25772,
04/25/2019 00:00:56,41.91237,18.98579,619.22,79.80146,105.08734,16.26524,
04/24/2019 23:00:56,38.79207,16.37535,585.33,82.8758,110.44732,18.02393,
04/24/2019 22:00:56,40.37746,18.09569,491.57,90.4137,144.41495,35.40108,
04/24/2019 21:00:56,35.1561,12.39671,440.19,89.06032,140.48516,33.63284,
04/24/2019 20:00:56,58.15627,7.07294,394.54,65.63928,87.77068,14.52402,
04/24/2019 19:00:56,41.06034,9.7601,327.3,83.45588,157.50196,49.02768,
04/24/2019 18:00:56,39.6022,20.84849,299.97,62.41373,96.54166,22.3982,
04/24/2019 17:00:56,27.33033,22.20471,426.79,60.18052,91.64758,20.40944,
04/24/2019 16:00:56,37.10567,12.40336,371.27,34.17668,46.58684,8.08305,
04/24/2019 15:00:56,30.59283,14.92555,325.07,38.64566,56.78576,12.11814,
04/24/2019 14:00:56,42.6205,7.03879,385.75,39.30753,55.36706,10.2653,
04/24/2019 13:00:56,56.22033,10.7398,277.63,58.36284,96.01777,24.542,
04/24/2019 12:00:56,53.01117,26.21129,567.91,80.34606,208.8707,83.08512,
04/24/2019 11:00:56,39.15017,15.47638,530.47,79.05738,187.60884,70.54695,
04/24/2019 10:00:56,28.56644,14.07846,252.21,62.38773,104.59721,27.5446,
04/24/2019 09:00:56,27.34383,5.46303,215.4,53.07457,75.11579,14.25965,
04/24/2019 08:00:56,16.47441,4.46543,207.96,25.95508,28.90307,1.92745,
04/24/2019 07:00:56,22.08833,4.98938,210.33,19.89054,20.78822,0.66668,
04/24/2019 06:00:56,27.91763,11.24051,225.64,31.45113,33.07696,1.23477,
04/24/2019 05:00:56,15.59467,20.18457,364.77,47.34399,52.93181,3.59323,
04/24/2019 04:00:56,14.29017,3.44644,384.99,15.0468,16.61655,1.01236,
04/24/2019 03:00:56,20.77607,2.59687,322.94,22.23844,24.15483,1.25763,
04/24/2019 02:00:56,19.74153,7.88055,300.53,39.21188,43.60412,3.17652,
04/24/2019 01:00:56,23.51644,3.56707,288.78,29.87225,30.62992,0.59418,
04/24/2019 00:00:56,22.95397,3.27747,214.71,21.73199,22.35925,0.61847,
04/23/2019 23:00:56,22.02305,3.49256,192.57,16.81349,17.65509,0.62073,
04/23/2019 22:00:56,21.73898,1.67554,189.83,18.22168,18.99763,0.61153,
04/23/2019 21:00:56,21.52525,2.61355,219.35,20.03999,22.9969,1.8599,
04/23/2019 20:00:56,14.48638,3.32935,214.43,25.85089,35.23497,7.18085,
04/23/2019 19:00:56,20.88322,4.36049,252.97,33.59958,57.02667,14.86611,
04/23/2019 18:00:56,28.02172,6.58154,292.61,37.39451,63.39587,16.71229,
04/23/2019 17:00:56,22.70983,8.78928,323.22,40.18387,72.47691,20.65884,
04/23/2019 16:00:56,22.63914,18.09657,294.52,38.44222,73.77356,22.66235,
04/23/2019 15:00:56,25.84898,11.95986,264.45,37.74639,67.8623,20.38429,
04/23/2019 14:00:56,27.04707,14.07979,366.95,41.56656,82.68317,25.22141,
04/23/2019 13:00:56,18.99183,14.59647,379.25,20.26975,38.18168,12.73233,
04/23/2019 12:00:56,38.6919,2.46852,231.93,11.63339,15.08472,2.47696,
04/23/2019 11:00:56,23.84217,5.95621,266.37,21.58521,31.03973,6.01553,
04/23/2019 10:00:56,28.95397,6.84986,344.54,32.20403,41.34679,5.92131,
04/23/2019 09:00:56,25.28672,3.94759,383.35,39.40335,51.09695,7.46546,
04/23/2019 08:00:56,20.9281,5.02175,353.01,30.12567,35.71584,3.50012,
04/23/2019 07:00:56,19.89431,4.08693,353.77,18.34029,19.42178,0.75695,
04/23/2019 06:00:56,17.78983,6.65308,380.07,22.61734,24.36908,0.96539,
04/23/2019 05:00:56,20.60917,4.71973,353.83,27.40438,29.30905,1.2497,
04/23/2019 04:00:56,21.29948,3.46196,351.92,21.22223,24.6973,2.31448,
04/23/2019 03:00:56,20.55172,3.38036,331.97,15.36081,15.18287,0.18252,
04/23/2019 02:00:56,24.08153,2.28935,334.15,24.61286,26.68451,1.79643,
04/23/2019 01:00:56,23.2069,3.05261,372.97,38.4487,42.85366,2.83921,
04/23/2019 00:00:56,36.99672,2.40687,297.25,31.34935,35.49501,2.74278,
04/22/2019 23:00:56,23.8781,2.78819,269.92,35.17724,36.8624,1.19005,
04/22/2019 22:00:56,18.05793,2.55766,379.8,26.47342,28.10035,1.11336,
04/22/2019 21:00:56,17.34492,2.32882,362.31,12.95762,14.01847,0.68523,
04/22/2019 20:00:56,19.98814,2.24367,308.19,12.42545,14.20616,1.76623,
04/22/2019 19:00:56,20.22847,2.80957,248.87,12.98726,18.63595,3.96262,
04/22/2019 18:00:56,16.608,4.16668,256.8,13.01467,17.60697,3.0877,
04/22/2019 17:00:56,20.71345,9.07224,234.39,27.14165,43.07067,10.07909,
04/22/2019 16:00:56,17.6,7.53595,245.59,20.68465,33.60085,8.68348,
04/22/2019 15:00:56,16.25424,7.51112,223.73,23.53098,42.4703,12.45711,
04/22/2019 14:00:56,15.26317,12.27874,228.1,30.48843,58.0719,17.4925,
04/22/2019 13:00:56,18.08186,15.27281,371.6,21.65818,42.38044,13.06918,
04/22/2019 12:00:56,38.33746,16.12211,347.82,26.47642,47.84206,14.03873,
04/22/2019 11:00:56,65.06373,34.13753,569.77,63.0396,141.16296,51.02766,
04/22/2019 10:00:56,48.26533,10.56328,240.66,52.62047,167.49566,74.71317,
04/22/2019 09:00:56,35.48525,6.27375,624.931,55.97189,233.65235,115.78201,
04/22/2019 08:00:56,25.14441,3.0566,525.074,41.90273,100.81269,38.41926,
04/22/2019 07:00:56,25.76237,3.28855,684.037,42.24054,60.77419,12.09403,
04/22/2019 06:00:56,27.22,2.12329,200.53,40.6915,52.11029,7.44604,
04/22/2019 05:00:56,33.19695,2.20632,256.703,42.94862,57.76152,9.66072,
04/22/2019 04:00:56,44.7235,3.71387,246.286,46.29972,62.11451,10.31809,
04/22/2019 03:00:56,38.91644,2.96968,400.969,55.27783,80.12332,16.20539,
04/22/2019 02:00:56,46.51793,5.19693,253.062,58.44595,78.52584,13.08706,
04/22/2019 01:00:56,44.022,7.00819,368.935,69.66691,118.7403,31.83134,
04/22/2019 00:00:56,43.08119,6.0183,356.058,70.2472,98.88004,18.66946,
04/21/2019 23:00:56,36.59817,5.80985,438.461,63.33755,86.11712,14.73746,
04/21/2019 22:00:56,15.37729,4.65098,364.064,37.79992,44.32462,4.27534,
04/21/2019 21:00:56,21.80881,6.0591,238.307,39.07395,52.21608,9.05715,
04/21/2019 20:00:56,28.99254,4.58978,162.02,28.39193,42.35685,8.09864,
04/21/2019 19:00:56,25.36034,9.16803,133.293,30.30424,51.85599,13.72739,
04/21/2019 18:00:56,22.31475,7.06673,127.246,20.25509,37.19127,10.81419,
04/21/2019 17:00:56,30.15733,13.19413,201.839,30.24816,52.03285,14.26152,
04/21/2019 16:00:56,26.8978,17.80786,217.672,35.2184,66.7135,20.45454,
04/21/2019 15:00:56,24.42133,7.83221,178.555,20.16771,35.21426,9.84216,
04/21/2019 14:00:56,26.50407,9.79337,211.058,18.90235,30.68696,7.47514,
04/21/2019 13:00:56,19.6265,8.25487,216.771,17.19557,29.22524,8.12628,
04/21/2019 12:00:56,32.06593,8.96535,218.384,17.52667,28.32373,7.04449,
04/21/2019 11:00:56,43.14117,13.34447,354.477,27.90532,42.72906,9.49112,
04/21/2019 10:00:56,36.93966,12.37587,751.05,43.6175,124.66814,53.02868,
04/21/2019 09:00:56,33.27271,10.14151,859.813,42.84856,144.11541,66.37116,
04/21/2019 08:00:56,33.24644,10.34552,753.186,41.90339,117.6751,49.27257,
04/21/2019 07:00:56,27.62356,10.89857,692.749,43.03995,83.8811,26.63755,
04/21/2019 06:00:56,19.78593,5.46259,526.902,44.24177,56.10095,7.71124,
04/21/2019 05:00:56,25.67932,4.61546,333.795,30.53719,38.39774,5.06947,
04/21/2019 04:00:56,23.76183,3.23601,375.328,43.9196,58.18216,9.15984,
04/21/2019 03:00:56,16.72417,3.5857,347.971,34.66807,44.31379,6.34058,
04/21/2019 02:00:56,13.46966,4.39642,268.404,25.02905,27.22879,1.52425,
04/21/2019 01:00:56,20.185,3.81987,236.127,13.5854,14.83425,0.81097,
04/21/2019 00:00:56,17.4245,4.46605,236.64,14.39577,14.94101,0.56795,
04/20/2019 23:00:56,14.1745,15.79614,259.573,27.14849,37.32383,6.94816,
04/20/2019 22:00:56,17.55,7.50225,231.946,28.14687,37.40095,5.96274,
04/20/2019 21:00:56,22.02067,4.45939,221.259,15.90019,20.78121,3.14135,
04/20/2019 20:00:56,24.9945,3.76221,239.812,17.62354,23.154,3.8378,
04/20/2019 19:00:56,18.98383,5.88569,216.005,16.11434,23.08836,4.62845,
04/20/2019 18:00:56,16.9755,6.87159,213.798,16.17552,23.69892,5.05077,
04/20/2019 17:00:56,18.11417,7.37541,217.871,20.33603,36.47937,10.7959,
04/20/2019 16:00:56,18.71683,5.93802,227.404,15.9174,22.07181,4.32584,
04/20/2019 15:00:56,17.70267,7.43129,233.117,10.96468,15.12169,2.83485,
04/20/2019 14:00:56,17.788,13.00608,236.65,20.29046,34.76335,9.12181,
04/20/2019 13:00:56,16.45867,4.3157,251.923,14.91934,19.2771,3.23311,
04/20/2019 12:00:56,19.824,4.24208,229.216,12.2266,17.40111,3.47788,
04/20/2019 11:00:56,15.78867,9.76454,236.289,17.47281,27.43943,6.84104,
04/20/2019 10:00:56,24.28917,7.84818,248.562,25.1667,30.30393,3.39579,
04/20/2019 09:00:56,32.66733,17.78701,443.425,51.15174,97.39091,31.45042,
04/20/2019 08:00:56,15.89,15.60765,367.958,62.23592,106.3072,28.74418,
04/20/2019 07:00:56,18.65933,13.2917,288.121,33.9414,37.09153,2.19832,
04/20/2019 06:00:56,24.354,5.25991,299.024,13.15456,13.315,0.6048,
04/20/2019 05:00:56,24.81983,6.59884,372.617,32.17673,35.66677,2.39227,
04/20/2019 04:00:56,37.3505,5.30502,482.86,40.03473,49.19194,6.04504,
04/20/2019 03:00:56,27.56117,3.96778,676.143,51.84037,63.25725,7.40676,
04/20/2019 02:00:56,21.78373,5.10735,461.006,51.1366,60.32774,6.82376,
04/20/2019 01:00:56,23.38733,4.36227,350.819,27.52356,29.60286,1.36068,
04/20/2019 00:00:56,25.0865,4.14939,314.712,21.55398,24.45607,1.65228,
04/19/2019 23:00:56,27.53733,4.47713,321.245,20.53711,22.41756,1.32948,
04/19/2019 22:00:56,26.1335,5.32998,347.458,28.13986,32.75575,2.93045,
04/19/2019 21:00:56,27.42492,7.08088,281.041,34.61159,49.36063,9.31836,
04/19/2019 20:00:56,19.16817,18.38396,244.634,47.99279,85.37654,24.83962,
04/19/2019 19:00:56,20.46783,14.47451,217.277,36.54884,62.96567,17.42267,
04/19/2019 18:00:56,22.89517,8.0544,207.68,25.46911,47.9434,14.33967,
04/19/2019 17:00:56,17.9115,21.24498,204.643,23.12309,40.7973,11.58858,
04/19/2019 16:00:56,20.91983,5.07231,221.016,9.34968,14.74917,3.16115,
04/19/2019 15:00:56,14.89333,12.87081,235.479,22.10846,38.69506,11.69094,
04/19/2019 14:00:56,21.07133,4.22035,234.082,16.1991,30.38487,8.67912,
04/19/2019 13:00:56,15.3605,8.57596,282.985,28.87471,42.24405,8.49186,
04/19/2019 12:00:56,13.25117,3.06592,299.628,25.97388,32.75638,4.30215,
04/19/2019 11:00:56,16.28133,5.04526,300.421,25.8888,32.39183,4.58677,
04/19/2019 10:00:56,12.04717,3.20429,318.164,20.53297,22.98351,1.63814,
04/19/2019 09:00:56,16.6645,6.60948,624.817,45.52854,55.42187,6.27989,
04/19/2019 08:00:56,12.54917,3.93518,730.3,23.62163,27.44401,2.91798,
04/19/2019 07:00:56,16.35117,4.10592,343.233,,,,
04/19/2019 06:00:56,11.1645,6.12163,276.236,12.92112,,5.40302,
04/19/2019 05:00:56,13.40933,7.40379,283.319,9.03836,10.6461,1.05317,
04/19/2019 04:00:56,26.12117,7.36698,291.582,12.56758,14.5739,1.40288,
04/19/2019 03:00:56,25.14183,18.91558,290.025,22.13427,41.97764,15.79418,
04/19/2019 02:00:56,18.36441,11.68295,281.598,27.32313,46.98644,14.40921,
